0.026126	389.00	ffrf
0.316026	389.00	ffrfl
0.386211	0.00	f
0.436034	70.00	ffffr
0.445905	70.00	fffff
0.546112	396.00	ffffff
0.706046	70.00	ffrfr
0.726048	70.00	ffff
0.745911	10.00	fff
0.795962	10.00	ffr
0.835881	70.00	ffffrf
0.936017	0.00	ff
0.956081	493.00	ffffffr
0.956157	493.00	ffffrflf
0.985971	389.00	ffffrfl
1.026097	70.00	ffrf
1.316118	10.00	ffrfl
1.38618	0.00	f
1.435972	70.00	ffffr
1.446053	70.00	fffff
1.555997	70.00	ffffff
1.705978	10.00	ffrfr
1.725963	70.00	ffff
1.745884	0.00	fff
1.79594	0.00	ffr
1.846101	70.00	ffffrf
1.946031	0.00	ff
1.95607	275.00	ffffffr
1.966039	70.00	ffffrflf
1.987183	72.00	ffffrfl
2.026023	10.00	ffrf
