0.219839	56845340.16	frfff
0.239782	56753367.73	frff
0.269717	8029510.54	frffff
0.299824	4841693.89	frf
0.339728	31758020.83	flf
0.459881	6263923.89	f
0.460161	49435969.69	flff
0.519684	63358704.67	frffffff
0.54992	63104618.51	fl
0.629859	23651416.89	flfffff
0.649793	10392507.77	flfff
0.679798	18078450.10	fr
0.709823	17207063.74	frfffff
0.729755	60539534.02	flffff
0.839772	3189063.72	flffffff
1.220861	56845340.16	frfff
1.239848	56753367.73	frff
1.279807	8029510.54	frffff
1.299908	4841693.89	frf
1.339962	31758020.83	flf
1.459762	6263923.89	f
1.469769	49435969.69	flff
1.529775	63358704.67	frffffff
1.549757	63104618.51	fl
1.629743	23651416.89	flfffff
1.660098	10392507.77	flfff
1.689841	18078450.10	fr
1.729723	17207063.74	frfffff
1.740541	60539534.02	flffff
1.829913	3189063.72	flffffff
3.110031	95560129.95	f
3.110304	56845340.16	frfff
3.119886	56753367.73	frff
3.120025	31758020.83	flf
3.120167	49435969.69	flff
3.129918	8029510.54	frffff
3.130064	4841693.89	frf
3.130192	63104618.51	fl
3.130337	63358704.67	frffffff
3.139968	23651416.89	flfffff
3.140109	10392507.77	flfff
3.140182	18078450.10	fr
3.149888	60539534.02	flffff
3.15004	17207063.74	frfffff
3.150186	3189063.72	flffffff
4.139878	72257873.37	f
4.140183	120049806.95	fr
4.149747	81352467.63	fl
4.149939	56845340.16	frfff
4.150076	31758020.83	flf
4.159802	56753367.73	frff
4.159945	49435969.69	flff
4.160097	23651416.89	flfffff
4.169833	10392507.77	flfff
4.169977	60539534.02	flffff
4.170057	8029510.54	frffff
4.179813	3189063.72	flffffff
4.179888	4841693.89	frf
4.180031	63358704.67	frffffff
4.18969	17207063.74	frfffff
5.149818	81352467.63	fl
5.149951	72257873.37	f
5.189812	107538531.80	fr
5.189951	32562510.56	flf
5.199864	52289093.76	frf
5.200012	49435969.69	flff
5.209777	56845340.16	frfff
5.211365	56753367.73	frff
5.211503	8029510.54	frffff
5.220587	63358704.67	frffffff
5.220738	17207063.74	frfffff
5.22082	23651416.89	flfffff
5.229949	10392507.77	flfff
5.230093	60539534.02	flffff
5.23024	3189063.72	flffffff
6.159927	52289093.76	frf
6.160015	81352467.63	fl
6.205753	107538531.80	fr
6.205868	72257873.37	f
6.219716	56754604.22	frff
6.231017	32562510.56	flf
6.231101	56845340.16	frfff
6.231244	8029510.54	frffff
6.240357	136622672.18	flff
6.24051	63358704.67	frffffff
6.240655	17207063.74	frfffff
6.249935	23651416.89	flfffff
6.250139	10392507.77	flfff
6.250279	60539534.02	flffff
6.259972	3189063.72	flffffff
7.159719	81352467.63	fl
7.190408	107538531.80	fr
7.190528	72257873.37	f
7.199837	52289093.76	frf
7.209854	32562510.56	flf
7.239815	10679004.83	frff
7.249759	61510790.03	frfff
7.259794	61174592.79	flff
7.269815	8029510.54	frffff
7.280582	93076973.83	flfff
7.280728	23651416.89	flfffff
7.280814	63358704.67	frffffff
7.289942	17207063.74	frfffff
7.299851	60539534.02	flffff
7.300004	3189063.72	flffffff
8.179742	81352467.63	fl
8.189804	107538531.80	fr
8.189929	52289093.76	frf
8.19	72257873.37	f
8.199829	61510790.03	frfff
8.220091	32562510.56	flf
8.229936	166186904.31	frffff
8.249842	10679004.83	frff
8.259939	61174592.79	flff
8.300869	63358704.67	frffffff
8.301019	62861641.88	flffff
8.301152	33779538.83	flfff
8.319881	17207063.74	frfffff
8.320087	23651416.89	flfffff
8.320231	3189063.72	flffffff
9.179757	81352467.63	fl
9.189876	107538531.80	fr
9.190002	52289093.76	frf
9.199971	72257873.37	f
9.219732	56995299.86	frffff
9.23024	32562510.56	flf
9.230323	61510790.03	frfff
9.240032	97001656.36	frfffff
9.249921	61174592.79	flff
9.269868	10679004.83	frff
9.269954	62861641.88	flffff
9.279774	63358704.67	frffffff
9.320107	137554287.58	flfffff
9.349807	33779538.83	flfff
9.389795	3189063.72	flffffff
10.179816	81352467.63	fl
10.189803	107538531.80	fr
10.199722	72257873.37	f
10.209759	52289093.76	frf
10.229754	85217205.96	frfffff
10.229903	61510790.03	frfff
10.249876	32562510.56	flf
10.259838	61174592.79	flff
10.269888	79716332.37	frffffff
10.269974	56995299.86	frffff
10.289863	10679004.83	frff
10.319753	62861641.88	flffff
10.319913	33779538.83	flfff
10.331135	59646127.75	flffffff
10.340404	79413953.05	flfffff
11.180745	81352467.63	fl
11.281559	107538531.80	fr
11.28168	72257873.37	f
11.281947	52289093.76	frf
11.282103	61510790.03	frfff
11.282245	32562510.56	flf
11.282331	85217205.96	frfffff
11.282541	61174592.79	flff
11.282691	56995299.86	frffff
11.289725	79716332.37	frffffff
11.289806	10679004.83	frff
11.319909	33779538.83	flfff
11.329766	62861641.88	flffff
11.359736	79413953.05	flfffff
11.369798	59646127.75	flffffff
12.189786	81352467.63	fl
12.189937	107538531.80	fr
12.199782	72257873.37	f
12.209951	52289093.76	frf
12.249886	61510790.03	frfff
12.249967	32562510.56	flf
12.259923	85217205.96	frfffff
12.260003	61174592.79	flff
12.2799	56995299.86	frffff
12.289833	79716332.37	frffffff
12.289915	10679004.83	frff
12.330701	33779538.83	flfff
12.340092	62861641.88	flffff
12.369846	79413953.05	flfffff
12.379957	59646127.75	flffffff
13.190646	81352467.63	fl
13.190788	107538531.80	fr
13.209831	72257873.37	f
13.219873	52289093.76	frf
13.249867	32562510.56	flf
13.259721	61174592.79	flff
13.280921	85217205.96	frfffff
13.290129	61510790.03	frfff
13.290281	56995299.86	frffff
13.29036	10679004.83	frff
13.309883	79716332.37	frffffff
13.339861	33779538.83	flfff
13.349809	59646127.75	flffffff
13.35975	62861641.88	flffff
13.369751	79413953.05	flfffff
14.18985	81352467.63	fl
14.199776	107538531.80	fr
14.211144	72257873.37	f
14.229872	52289093.76	frf
14.249844	32562510.56	flf
14.2599	61174592.79	flff
14.269891	85217205.96	frfffff
14.299697	61510790.03	frfff
14.310245	10679004.83	frff
14.329897	56995299.86	frffff
14.339919	79716332.37	frffffff
14.349837	62861641.88	flffff
14.379733	59646127.75	flffffff
14.379886	33779538.83	flfff
14.391087	79413953.05	flfffff
15.199821	107538531.80	fr
15.199962	81352467.63	fl
15.209784	72257873.37	f
15.239724	52289093.76	frf
15.259953	32562510.56	flf
15.279895	61510790.03	frfff
15.279978	61174592.79	flff
15.289925	85217205.96	frfffff
15.299789	56995299.86	frffff
15.309815	79716332.37	frffffff
15.309972	10679004.83	frff
15.35026	62861641.88	flffff
15.35986	59646127.75	flffffff
15.37987	33779538.83	flfff
15.38997	79413953.05	flfffff
16.209816	107538531.80	fr
16.219923	72257873.37	f
16.220195	81352467.63	fl
16.229874	52289093.76	frf
16.259835	32562510.56	flf
16.26971	61174592.79	flff
16.279697	61510790.03	frfff
16.290623	85217205.96	frfffff
16.300144	56995299.86	frffff
16.310039	79716332.37	frffffff
16.31012	10679004.83	frff
16.369845	59646127.75	flffffff
16.370001	62861641.88	flffff
16.379718	33779538.83	flfff
16.399924	79413953.05	flfffff
17.209868	107538531.80	fr
17.219835	72257873.37	f
17.220105	81352467.63	fl
17.250901	52289093.76	frf
17.260168	32562510.56	flf
17.279906	85217205.96	frfffff
17.279988	61174592.79	flff
17.289891	61510790.03	frfff
17.309818	79716332.37	frffffff
17.309907	56995299.86	frffff
17.319753	10679004.83	frff
17.359905	59646127.75	flffffff
17.36006	62861641.88	flffff
17.36991	33779538.83	flfff
17.409778	79413953.05	flfffff
18.219826	72257873.37	f
18.229874	107538531.80	fr
18.229952	81352467.63	fl
18.239877	52289093.76	frf
18.280351	61174592.79	flff
18.280432	32562510.56	flf
18.290011	85217205.96	frfffff
18.299952	61510790.03	frfff
18.319798	56995299.86	frffff
18.319881	10679004.83	frff
18.33979	79716332.37	frffffff
18.370531	59646127.75	flffffff
18.379925	62861641.88	flffff
18.389902	33779538.83	flfff
18.390049	79413953.05	flfffff
19.219862	72257873.37	f
19.229963	107538531.80	fr
19.230039	81352467.63	fl
19.249763	52289093.76	frf
19.279701	61174592.79	flff
19.290508	85217205.96	frfffff
19.299846	32562510.56	flf
19.319932	61510790.03	frfff
19.320086	56995299.86	frffff
19.329893	10679004.83	frff
19.380546	79716332.37	frffffff
19.380713	59646127.75	flffffff
19.380861	62861641.88	flffff
19.389994	33779538.83	flfff
19.399922	79413953.05	flfffff
20.219807	72257873.37	f
20.229954	107538531.80	fr
20.23003	81352467.63	fl
20.249705	52289093.76	frf
20.279833	61174592.79	flff
20.289923	85217205.96	frfffff
20.299858	32562510.56	flf
20.300011	61510790.03	frfff
20.319742	10679004.83	frff
20.350039	56995299.86	frffff
20.369837	79716332.37	frffffff
20.379896	33779538.83	flfff
20.389822	62861641.88	flffff
20.399776	59646127.75	flffffff
20.429709	79413953.05	flfffff
21.229777	72257873.37	f
21.311902	107538531.80	fr
21.312028	81352467.63	fl
21.312267	52289093.76	frf
21.312412	61174592.79	flff
21.312555	32562510.56	flf
21.312709	85217205.96	frfffff
21.312849	61510790.03	frfff
21.319959	10679004.83	frff
21.329828	56995299.86	frffff
21.370275	79716332.37	frffffff
21.379929	62861641.88	flffff
