2.6e-05	1698.00	frffffff
0.059732	1655.00	flfffff
0.319709	1737.00	flf
0.429848	1035.00	flffff
0.439755	1810.00	fl
0.469703	1737.00	flfff
0.519667	902.00	f
0.599688	994.00	frff
0.599828	1698.00	fr
0.649674	1600.00	frf
0.789767	548.33	frfffff
0.799622	1685.00	frffff
0.899753	410.00	flff
0.929732	982.00	flffffff
0.929805	720.00	frfff
1.00964	1698.00	frffffff
1.059774	1003.00	flfffff
1.319783	1698.00	flf
1.429642	498.00	flffff
1.440095	1737.00	fl
1.471064	1003.00	flfff
1.529711	425.00	f
1.599661	70.00	frff
1.5998	1698.00	fr
1.649712	1035.00	frf
1.79966	539.33	frfffff
1.799742	853.00	frffff
1.899798	70.00	flff
1.929758	412.00	flffffff
1.929828	70.00	frfff
2.009741	1649.43	frffffff
2.059749	70.00	flfffff
2.319818	1659.00	flf
2.429578	70.00	flffff
2.439928	1737.00	fl
2.469792	720.00	flfff
2.529785	415.00	f
2.599678	70.00	frff
2.609801	498.00	fr
2.650276	994.00	frf
2.799836	534.55	frfffff
2.799914	259.00	frffff
2.90961	70.00	flff
2.929742	405.00	flffffff
2.929834	70.00	frfff
2.999766	70.00	frffffff
3.061003	70.00	flfffff
3.319705	921.00	flf
3.430782	70.00	flffff
3.449747	1239.00	fl
3.4697	389.00	flfff
3.529686	185.00	f
3.599716	70.00	frff
3.609802	389.00	fr
3.65043	590.00	frf
3.799788	528.90	frfffff
3.799866	70.00	frffff
3.909615	70.00	flff
3.930046	405.00	flffffff
3.93988	70.00	frfff
4.009832	70.00	frffffff
4.059654	70.00	flfffff
4.319629	487.00	flf
4.429705	70.00	flffff
4.449754	985.00	fl
4.469622	70.00	flfff
4.52965	127.00	f
4.599645	70.00	frff
4.609813	389.00	fr
4.64969	389.00	frf
4.799724	528.90	frfffff
4.799799	70.00	frffff
4.909866	70.00	flff
4.939663	405.00	flffffff
4.939751	70.00	frfff
5.009762	70.00	frffffff
5.059721	70.00	flfffff
5.321735	304.00	flf
5.431595	70.00	flffff
5.451965	389.00	fl
5.471682	70.00	flfff
5.531819	10.00	f
5.601839	70.00	frff
5.61186	389.00	fr
5.651609	344.00	frf
5.801755	528.90	frfffff
5.801832	70.00	frffff
5.911678	70.00	flff
5.931779	405.00	flffffff
5.941759	70.00	frfff
6.011763	70.00	frffffff
6.061629	70.00	flfffff
6.32158	52.00	flf
6.431677	70.00	flffff
6.451717	389.00	fl
6.471836	70.00	flfff
6.531769	10.00	f
6.601779	70.00	frff
6.611899	389.00	fr
6.651722	340.00	frf
6.801917	528.90	frfffff
6.801992	70.00	frffff
6.911674	70.00	flff
6.931641	31.00	flffffff
6.942186	70.00	frfff
7.012254	70.00	frffffff
7.061619	70.00	flfffff
7.321702	52.00	flf
7.441729	70.00	flffff
7.451736	389.00	fl
7.471646	70.00	flfff
7.531671	10.00	f
7.601681	70.00	frff
7.611681	389.00	fr
7.651775	340.00	frf
7.801702	528.90	frfffff
7.801778	70.00	frffff
7.911714	70.00	flff
7.931755	30.00	flffffff
7.941668	70.00	frfff
8.011638	70.00	frffffff
8.071776	70.00	flfffff
8.32242	52.00	flf
8.44171	70.00	flffff
8.451708	387.00	fl
8.471734	70.00	flfff
8.532681	10.00	f
8.602708	70.00	frff
8.611882	389.00	fr
8.651701	321.00	frf
8.801644	528.90	frfffff
8.801719	70.00	frffff
8.911743	70.00	flff
8.931618	0.00	flffffff
8.941589	70.00	frfff
9.011645	70.00	frffffff
