0.029736	275.64	frf
0.039688	91.81	fl
0.079713	164.20	f
0.109719	273.76	fr
0.119731	265.79	ff
0.489598	180.81	fffl
0.500706	80.31	frfl
0.539661	115.99	frflfr
0.639655	216.73	frfffl
0.669672	247.69	fffr
0.729748	196.37	frflfrf
0.739719	159.22	frff
0.759666	199.32	fff
0.899647	216.86	frflf
0.999635	163.45	frfff
1.029587	275.64	frf
1.049829	91.81	fl
1.079704	164.20	f
1.109713	273.76	fr
1.129564	265.79	ff
1.480486	80.31	frfl
1.48983	180.81	fffl
1.539727	115.99	frflfr
1.639687	216.73	frfffl
1.689709	247.69	fffr
1.72959	196.37	frflfrf
1.729738	159.22	frff
1.759888	199.32	fff
1.899686	216.86	frflf
2.00968	163.45	frfff
2.039809	275.64	frf
2.040033	91.81	fl
2.869578	17059.32	f
2.86985	273.76	fr
2.889805	265.79	ff
2.919648	80.31	frfl
2.949635	180.81	fffl
2.949781	115.99	frflfr
2.949926	216.73	frfffl
2.959708	247.69	fffr
2.959846	199.32	fff
2.959993	196.37	frflfrf
2.96964	159.22	frff
3.669649	9271.63	fl
3.679607	27637.49	fr
3.679769	30368.38	ff
3.679838	216.86	frflf
3.699699	163.45	frfff
3.710595	275.64	frf
3.710732	180.81	fffl
3.710795	80.31	frfl
3.720025	247.69	fffr
3.720097	115.99	frflfr
3.720329	216.73	frfffl
3.891001	228.86	f
4.469644	23828.78	fff
4.489662	26617.65	frf
4.519767	196.37	frflfrf
4.519914	159.22	frff
4.52974	216.86	frflf
4.529885	163.45	frfff
4.539797	80.31	frfl
4.699783	9271.63	fl
4.729772	1052.13	ff
4.729838	2322.29	fr
4.899749	228.86	f
5.300872	24521.97	fffr
5.301007	15650.79	frff
5.301148	115.99	frflfr
5.310342	20417.25	fffl
5.31048	216.73	frfffl
5.310552	196.37	frflfrf
5.319907	163.45	frfff
5.320051	216.86	frflf
5.499776	23828.78	fff
5.519795	10375.34	frfl
5.53965	160.35	frf
5.729596	9271.63	fl
5.769722	1052.13	ff
5.769857	2322.29	fr
5.899623	228.86	f
6.10984	15366.23	frfff
6.119843	22055.33	frflf
6.119914	216.73	frfffl
6.129811	115.99	frflfr
6.139658	196.37	frflfrf
6.299733	24521.97	fffr
6.299866	20417.25	fffl
6.319653	15650.79	frff
6.499782	1816.94	fff
6.509678	10375.34	frfl
6.519747	160.35	frf
6.719601	9271.63	fl
6.749719	1052.13	ff
6.749853	2322.29	fr
6.899596	228.86	f
6.939708	5750.13	frflfr
6.949853	196.37	frflfrf
6.949929	19723.06	frfffl
7.129644	395.31	frfff
7.139731	211.28	frflf
7.340912	24521.97	fffr
7.350167	15650.79	frff
7.350376	20417.25	fffl
7.499684	1816.94	fff
7.519591	10375.34	frfl
7.530145	160.35	frf
7.719782	9271.63	fl
7.749661	1052.13	ff
7.749796	2322.29	fr
7.759804	21777.20	frflfrf
7.909672	228.86	f
7.959587	200.10	frflfr
7.989825	19723.06	frfffl
8.13966	395.31	frfff
8.150304	211.28	frflf
8.339752	15650.79	frff
8.349864	20417.25	fffl
8.350005	24521.97	fffr
8.50972	1816.94	fff
8.529753	10375.34	frfl
8.529821	160.35	frf
8.749665	2322.29	fr
8.749801	4772.50	fl
8.749931	1052.13	ff
8.759592	21777.20	frflfrf
8.929666	228.86	f
8.979641	200.10	frflfr
8.999787	19723.06	frfffl
9.139723	395.31	frfff
9.149841	211.28	frflf
9.329749	15650.79	frff
9.34969	20417.25	fffl
9.349834	24521.97	fffr
9.509738	1816.94	fff
9.529612	160.35	frf
9.539753	10375.34	frfl
9.730238	4772.50	fl
9.749752	1052.13	ff
9.749887	2322.29	fr
9.76965	21777.20	frflfrf
9.939778	228.86	f
9.979728	200.10	frflfr
9.98971	19723.06	frfffl
10.139725	395.31	frfff
10.170928	211.28	frflf
10.339666	15650.79	frff
10.369732	20417.25	fffl
10.369876	24521.97	fffr
10.520614	1816.94	fff
10.529872	10375.34	frfl
10.539792	160.35	frf
10.719726	4772.50	fl
10.749776	1052.13	ff
10.749913	2322.29	fr
10.769602	21777.20	frflfrf
10.949698	228.86	f
10.979732	200.10	frflfr
10.989863	19723.06	frfffl
11.149765	395.31	frfff
11.159768	211.28	frflf
11.349759	20417.25	fffl
11.349834	24521.97	fffr
11.35971	15650.79	frff
11.519722	1816.94	fff
11.539785	160.35	frf
11.54968	10375.34	frfl
11.749713	1052.13	ff
11.749907	2322.29	fr
11.760504	4772.50	fl
11.769873	21777.20	frflfrf
11.949832	228.86	f
11.979651	200.10	frflfr
11.989797	19723.06	frfffl
12.149773	395.31	frfff
12.159716	211.28	frflf
12.339701	20417.25	fffl
12.339777	24521.97	fffr
12.339846	1118.42	frff
12.529585	1816.94	fff
12.539612	160.35	frf
12.569834	10375.34	frfl
12.74971	2322.29	fr
12.749848	4772.50	fl
12.749978	1052.13	ff
12.799719	21777.20	frflfrf
12.94969	228.86	f
12.991064	200.10	frflfr
13.000446	19723.06	frfffl
13.149598	395.31	frfff
13.169625	211.28	frflf
13.339692	24521.97	fffr
13.339765	1118.42	frff
13.351166	20417.25	fffl
13.530605	1816.94	fff
13.539885	160.35	frf
13.569744	10375.34	frfl
13.749727	2322.29	fr
13.749865	4772.50	fl
13.749996	1052.13	ff
13.77959	21777.20	frflfrf
13.949703	228.86	f
13.989779	200.10	frflfr
14.019743	19723.06	frfffl
14.149672	395.31	frfff
14.17971	211.28	frflf
14.349815	24521.97	fffr
14.349888	1118.42	frff
14.359799	20417.25	fffl
14.52973	1816.94	fff
14.539729	160.35	frf
14.569628	10375.34	frfl
14.749738	2322.29	fr
14.749875	4772.50	fl
14.750006	1052.13	ff
14.779607	21777.20	frflfrf
14.969799	228.86	f
14.989813	200.10	frflfr
15.009727	19723.06	frfffl
15.159825	395.31	frfff
15.179681	211.28	frflf
15.349784	24521.97	fffr
15.369701	20417.25	fffl
15.369846	1118.42	frff
15.539666	1816.94	fff
15.549716	160.35	frf
15.579582	10375.34	frfl
